line_id,bus0,bus1,s_nom,v_nom,length,x,r,x0,y0,x1,y1,x_r_ratio,voltage_kv,voltage_cat
91037,2020431,2020404,1213.48,345.0,40.5205510852973,16.4468745,1.56041775,-121.696,39.0531,-121.737,38.6905,10.540039011963936,345.0,345 kV
91038,2020404,2021081,1339.47,345.0,118.09449219511643,27.95064075,2.8446975000000005,-121.737,38.6905,-122.559,37.8485,9.825519558575362,345.0,345 kV
91040,2020405,2020409,0.01,138.0,0.0,0.2075796,0.04418208,-120.378,38.8965,-120.378,38.8965,4.698169525528777,138.0,138 kV
91045,2020410,2020422,1106.21,345.0,29.806296599683797,12.471439499999999,1.037898,-120.767,39.2574,-120.596,39.0248,12.01604346858413,345.0,345 kV
91046,2020542,2020410,1176.76,345.0,37.514664684294175,16.290951749999998,1.247382,-121.192,39.3308,-120.767,39.2574,13.060104033805175,345.0,345 kV
91047,2020534,2020411,262.68,138.0,0.0556597453964917,0.13254624,0.02323368,-120.767,39.2569,-120.767,39.2574,5.704672498179446,138.0,138 kV
91051,2020415,2020417,0.01,345.0,0.0,1.3187970000000002,0.32493825,-122.358,41.9757,-122.358,41.9757,4.058595568248528,345.0,345 kV
91053,2020418,2020422,0.01,345.0,0.0,1.37473875,0.323748,-120.596,39.0248,-120.596,39.0248,4.246310413314018,345.0,345 kV
91055,2020419,2020454,225.48,138.0,11.468178099859664,9.36145908,1.2650929199999998,-120.596,39.0248,-120.725,39.001,7.399813509498173,138.0,138 kV
91061,2020423,2020436,4081.19,765.0,57.29697402515418,24.427291499999995,0.8251672500000001,-121.696,39.0531,-121.492,39.543,29.6028010045224,765.0,765 kV
91062,2020423,2020465,4095.59,765.0,93.79595935396028,37.360763999999996,1.4923237500000002,-121.696,39.0531,-121.124,38.3385,25.035277341610794,765.0,765 kV
91063,2020513,2020423,4161.79,765.0,63.5515147865109,27.552393000000002,1.03584825,-121.4,38.5309,-121.696,39.0531,26.59884437817569,765.0,765 kV
91066,2020424,2020431,0.01,345.0,0.0,1.32474825,0.26542575,-121.696,39.0531,-121.696,39.0531,4.991012586335025,345.0,345 kV
91068,2020452,2020431,1046.44,345.0,10.46905649991707,5.92863525,0.48324150000000005,-121.64,39.1365,-121.696,39.0531,12.26844751858539,345.0,345 kV
91069,2020432,2020433,0.01,138.0,0.0,0.21176928,0.04684824,-124.195,40.8054,-124.195,40.8054,4.520228716623792,138.0,138 kV
91071,2020434,2020504,178.31,138.0,6.6079526099574295,2.59493544,0.50866524,-120.835,39.2184,-120.891,39.1779,5.101450098201917,138.0,138 kV
91072,2020434,2020534,235.17,138.0,7.2624044606840625,3.1458783599999998,0.65263788,-120.835,39.2184,-120.767,39.2569,4.820243562565564,138.0,138 kV
91083,2020452,2020437,1263.84,345.0,47.01109558347396,20.837706750000002,1.585413,-121.64,39.1365,-121.492,39.543,13.143385103197023,345.0,345 kV
91084,2020437,2020542,1156.25,345.0,34.97492669694886,12.32027775,0.97957575,-121.492,39.543,-121.192,39.3308,12.577143904242318,345.0,345 kV
91088,2020446,2020486,273.91,138.0,4.216861402661081,1.04570604,0.22833756000000002,-122.712,38.7492,-122.745,38.777,4.579629651689141,138.0,138 kV
91089,2020446,2021013,251.66,138.0,25.543698452617193,7.4001175199999984,1.8381268800000001,-122.712,38.7492,-122.844,38.5442,4.025899177373883,138.0,138 kV
91090,2020446,2021045,249.59,138.0,11.216137772788038,4.58465256,0.699867,-122.712,38.7492,-122.688,38.6502,6.550738939342848,138.0,138 kV
91091,2020450,2020451,0.01,138.0,0.0,0.22319568,0.0390402,-122.722,38.7881,-122.722,38.7881,5.716926733809412,138.0,138 kV
91092,2020464,2020450,246.61,138.0,1.8223083690813537,1.24243056,0.22205303999999998,-122.743,38.7879,-122.722,38.7881,5.595172058117025,138.0,138 kV
91094,2020452,2021385,1282.18,345.0,92.51339443325621,30.060954000000002,2.6328329999999998,-121.64,39.1365,-121.97,38.3463,11.41771718232141,345.0,345 kV
91095,2020453,2020457,238.54,138.0,4.041716700577079,2.13997428,0.36869184,-121.64,39.1365,-121.609,39.1093,5.804219794450037,138.0,138 kV
91096,2020461,2020453,200.15,138.0,0.3127186471567077,0.27747108,0.045896040000000006,-121.639,39.1392,-121.64,39.1365,6.045511431674024,138.0,138 kV
91097,2020453,2020471,222.49,138.0,0.022263898158879924,0.13692636,0.02247192,-121.64,39.1365,-121.64,39.1367,6.092949202862823,138.0,138 kV
91099,2020455,2020457,0.01,138.0,0.0,0.20453256000000003,0.054656279999999995,-121.609,39.1093,-121.609,39.1093,3.7420918128381078,138.0,138 kV
91100,2020455,2020458,0.01,138.0,0.0,0.21329279999999998,0.04418208,-121.609,39.1093,-121.609,39.1093,4.827476943662596,138.0,138 kV
91101,2020457,2020461,236.65,138.0,4.217907523110749,2.2723300799999997,0.37669032,-121.609,39.1093,-121.639,39.1392,6.0323399010096646,138.0,138 kV
91103,2020459,2020461,0.01,138.0,0.0,0.19786716,0.04418208,-121.639,39.1392,-121.639,39.1392,4.478346914701284,138.0,138 kV
91104,2020461,2020471,154.02,138.0,0.2913850046096027,0.34450596000000006,0.07541424,-121.639,39.1392,-121.64,39.1367,4.568121244459344,138.0,138 kV
91105,2020462,2020477,227.34,138.0,2.5899325764604697,1.3822135199999999,0.22871844,-122.446,40.6119,-122.468,40.6281,6.04327082997405,138.0,138 kV
91106,2020463,2020464,0.01,138.0,0.0,0.21748248,0.056370239999999995,-122.743,38.7879,-122.743,38.7879,3.858039667035886,138.0,138 kV
91107,2020473,2020464,268.57,138.0,1.15920174313218,0.76899672,0.13197492,-122.756,38.7903,-122.743,38.7879,5.826795676059693,138.0,138 kV
91108,2020464,2021002,254.44,138.0,16.60720207347763,3.5446597200000003,0.58426992,-122.743,38.7879,-122.891,38.6934,6.066808390874562,138.0,138 kV
91113,2020465,2023431,4120.91,765.0,36.196203320523935,14.747670000000001,0.48573675,-121.124,38.3385,-121.388,38.0881,30.361383277293154,765.0,765 kV
91115,2020466,2023473,1176.03,345.0,76.89717330522802,33.684075,2.8970684999999996,-121.124,38.3385,-121.02,37.6526,11.626947506782285,345.0,345 kV
91116,2023072,2020467,213.28,138.0,15.609613401874038,14.095035719999998,3.8327954400000004,-121.079,38.2028,-121.124,38.3385,3.677480904777713,138.0,138 kV
91118,2020473,2020486,218.9,138.0,1.761576714000945,0.56598768,0.09979056000000001,-122.756,38.7903,-122.745,38.777,5.671698889164574,138.0,138 kV
91122,2020476,2020497,1208.23,345.0,13.975436007988538,6.113124,0.48324150000000005,-122.468,40.6281,-122.423,40.5073,12.650220127575698,345.0,345 kV
91126,2020480,2020497,1111.12,345.0,23.216420230093803,10.26828675,0.8403165,-122.627,40.6469,-122.423,40.5073,12.219532200626547,345.0,345 kV
91136,2021641,2020484,4089.54,765.0,110.7063653717371,47.57294025,1.6913002499999998,-121.894,38.0392,-122.745,38.777,28.12801105066292,765.0,765 kV
91138,2020485,2020493,0.01,345.0,0.0,1.3699777499999999,0.33922125000000003,-122.745,38.777,-122.745,38.777,4.0385845857693585,345.0,345 kV
91139,2021002,2020486,241.58,138.0,15.72686339901122,6.253668719999999,1.4741960399999998,-122.891,38.6934,-122.745,38.777,4.242084708025191,138.0,138 kV
91140,2021026,2020493,1433.49,345.0,39.79180322841557,12.126266999999999,1.1212155,-122.812,38.4234,-122.745,38.777,10.815276978175046,345.0,345 kV
91141,2021035,2020493,1365.35,345.0,34.82495523121792,17.0467605,1.31046525,-122.598,38.486,-122.745,38.777,13.008164460549825,345.0,345 kV
91142,2020494,2020495,0.01,138.0,0.0,0.2209104,0.051799679999999994,-121.993,40.9226,-121.993,40.9226,4.264623553204322,138.0,138 kV
91154,2020508,2020513,0.01,765.0,0.0,6.443327249999999,1.2933472499999998,-121.4,38.5309,-121.4,38.5309,4.981896600548229,765.0,765 kV
91158,2023431,2020513,4064.85,765.0,49.30341395294254,20.412648,0.8310195,-121.388,38.0881,-121.4,38.5309,24.563350723598273,765.0,765 kV
91162,2020514,2020518,0.01,138.0,0.0,0.20700828000000002,0.04722912,-121.31,38.9032,-121.31,38.9032,4.382971713813135,138.0,138 kV
91164,2020520,2020522,0.01,138.0,0.0,0.19482012,0.04761,-121.279,39.551,-121.279,39.551,4.091914053475038,138.0,138 kV
91165,2020523,2020524,0.01,138.0,0.0,0.22452876,0.04627692,-121.474,38.511,-121.474,38.511,4.851747010237279,138.0,138 kV
91167,2020525,2020527,0.01,345.0,0.0,1.4128267499999998,0.35469449999999997,-121.498,40.9908,-121.498,40.9908,3.9832102465354087,345.0,345 kV
91168,2020528,2020529,0.01,138.0,0.0,0.21119796000000002,0.04208724,-122.201,40.1519,-122.201,40.1519,5.017980319443152,138.0,138 kV
91171,2020531,2020533,0.01,345.0,0.0,1.2235770000000001,0.33088949999999995,-124.21,40.7415,-124.21,40.7415,3.69783055119443,345.0,345 kV
91180,2021000,2021001,0.01,138.0,0.0,0.20472300000000002,0.05027616,-123.003,38.5535,-123.003,38.5535,4.0718887065220075,138.0,138 kV
91181,2021002,2021001,258.05,138.0,18.368911193576324,2.6415932399999997,0.38335572,-122.891,38.6934,-123.003,38.5535,6.890692407844057,138.0,138 kV
91182,2021001,2021005,244.41,138.0,19.057174915346952,3.35326752,0.6381644399999999,-123.003,38.5535,-122.87,38.4176,5.254542646496182,138.0,138 kV
91183,2021002,2021003,0.01,138.0,0.0,0.20072376000000003,0.03923064,-122.891,38.6934,-122.891,38.6934,5.116374436551723,138.0,138 kV
91184,2021004,2021005,0.01,138.0,0.0,0.1913922,0.04894308000000001,-122.87,38.4176,-122.87,38.4176,3.9104259391534173,138.0,138 kV
91185,2021005,2021006,208.53,138.0,4.143290194467952,2.5037146800000003,0.41096952000000003,-122.87,38.4176,-122.823,38.4122,6.092200189930899,138.0,138 kV
91186,2021005,2021060,245.62,138.0,35.433989355279756,9.19653804,1.39383036,-122.87,38.4176,-122.61,38.1733,6.598027784365535,138.0,138 kV
91187,2021006,2021007,0.01,138.0,0.0,0.19977156000000001,0.03961152,-122.823,38.4122,-122.823,38.4122,5.043141915737753,138.0,138 kV
91188,2021027,2021006,230.36,138.0,1.5731875341134405,1.26033192,0.22110083999999997,-122.812,38.4234,-122.823,38.4122,5.700232616788717,138.0,138 kV
91189,2021008,2021009,0.01,138.0,0.0,0.20434212,0.054846719999999995,-122.814,38.5002,-122.814,38.5002,3.725626516471423,138.0,138 kV
91190,2021008,2021010,0.01,138.0,0.0,0.20605608,0.04303944,-122.814,38.5002,-122.814,38.5002,4.7874993842999745,138.0,138 kV
91191,2021010,2021011,224.01,138.0,6.303400331261114,3.7825192800000003,0.7528093199999999,-122.814,38.5002,-122.76,38.5379,5.024531650947613,138.0,138 kV
91192,2021010,2021013,228.22,138.0,5.551359230057935,3.9695313600000004,0.8486006399999999,-122.814,38.5002,-122.844,38.5442,4.677732369218613,138.0,138 kV
91193,2021010,2021031,241.21,138.0,8.035887670528654,3.7992779999999997,0.61893,-122.814,38.5002,-122.782,38.4325,6.138451620616837,138.0,138 kV
91194,2021011,2021012,0.01,138.0,0.0,0.20453256000000003,0.04513427999999999,-122.76,38.5379,-122.76,38.5379,4.531545168214312,138.0,138 kV
91195,2021014,2021015,0.01,138.0,0.0,0.20967444000000002,0.04208724,-122.784,38.4465,-122.784,38.4465,4.981782084496762,138.0,138 kV
91196,2021027,2021014,231.48,138.0,3.545937051715091,2.03542272,0.4151592,-122.812,38.4234,-122.784,38.4465,4.902740484275709,138.0,138 kV
91197,2021014,2021040,206.02,138.0,3.4748081308084022,1.98857448,0.34450596000000006,-122.784,38.4465,-122.748,38.4599,5.772233106698337,138.0,138 kV
91198,2021016,2021017,0.01,138.0,0.0,0.21824424,0.05237100000000001,-122.69,38.1578,-122.69,38.1578,4.16719315664859,138.0,138 kV
91199,2021016,2021019,256.96,138.0,9.608822766372423,5.1161706,0.7518571199999999,-122.69,38.1578,-122.748,38.2311,6.804702195674897,138.0,138 kV
91200,2021016,2021043,238.57,138.0,4.7757893138694945,2.7716637599999996,0.42620472,-122.69,38.1578,-122.659,38.1225,6.503112534482174,138.0,138 kV
91202,2021018,2021026,1238.5,345.0,22.124313330428564,9.699347249999999,0.77247225,-122.748,38.2311,-122.812,38.4234,12.556224115203987,345.0,345 kV
91204,2021019,2021034,272.54,138.0,4.084533905676239,1.8716443200000001,0.29670551999999994,-122.748,38.2311,-122.787,38.2513,6.308066031039697,138.0,138 kV
91206,2021022,2021023,0.01,138.0,0.0,0.20834135999999998,0.0552276,-122.666,38.4866,-122.666,38.4866,3.7723454876639995,138.0,138 kV
91207,2021022,2021024,0.01,138.0,0.0,0.2180538,0.05351364,-122.666,38.4866,-122.666,38.4866,4.0746569536859445,138.0,138 kV
91208,2021022,2021025,0.01,138.0,0.0,0.214245,0.05199012000000001,-122.666,38.4866,-122.666,38.4866,4.120799859668343,138.0,138 kV
91209,2021030,2021024,209.85,138.0,9.249516794799414,4.35745764,0.62407188,-122.646,38.405,-122.666,38.4866,6.982289696677733,138.0,138 kV
91211,2021026,2021035,1137.78,345.0,19.91435125223035,5.829844499999999,0.504666,-122.812,38.4234,-122.598,38.486,11.5518639023356,345.0,345 kV
91214,2021033,2021030,209.17,138.0,11.744395101281487,3.94382196,0.79394436,-122.69,38.3053,-122.646,38.405,4.967372011595357,138.0,138 kV
91215,2021030,2021041,215.02,138.0,6.143969204487107,3.34184112,0.6261667200000001,-122.646,38.405,-122.617,38.4553,5.336974445121508,138.0,138 kV
91216,2021031,2021060,216.91,138.0,32.53179587019949,9.97105752,1.6587324,-122.782,38.4325,-122.61,38.1733,6.011247811131072,138.0,138 kV
91217,2021032,2021033,0.01,138.0,0.0,0.19196352,0.05256144,-122.69,38.3053,-122.69,38.3053,3.6521044304640347,138.0,138 kV
91218,2021033,2021056,181.56,138.0,6.9578836157462405,1.44943884,0.26547336,-122.69,38.3053,-122.616,38.2822,5.459807267263024,138.0,138 kV
91219,2021034,2021069,250.41,138.0,42.194068716841706,7.727483880000001,1.36964448,-122.787,38.2513,-122.581,37.9087,5.641959173259931,138.0,138 kV
91221,2021035,2021039,0.01,345.0,0.0,1.31284575,0.257094,-122.598,38.486,-122.598,38.486,5.106461619245804,345.0,345 kV
91222,2021035,2021166,1345.66,345.0,51.318442681499825,14.678163,1.22714775,-122.598,38.486,-122.499,38.0316,11.961192968660075,345.0,345 kV
91223,2021035,2021221,1145.14,345.0,29.380244485914456,11.34665325,0.89149725,-122.598,38.486,-122.281,38.3965,12.727622572450365,345.0,345 kV
91225,2021041,2021036,249.08,138.0,3.7975674929428025,0.8567895600000002,0.18948779999999998,-122.617,38.4553,-122.598,38.486,4.52158417806224,138.0,138 kV
91226,2021047,2021036,214.45,138.0,6.542265430476798,2.59131708,0.52199604,-122.523,38.4833,-122.598,38.486,4.964237115214293,138.0,138 kV
91228,2021040,2021041,185.86,138.0,11.430849163757006,3.0826522799999996,0.43858332,-122.748,38.4599,-122.617,38.4553,7.028642246033784,138.0,138 kV
91229,2021041,2021042,0.01,138.0,0.0,0.20434212,0.05256144,-122.617,38.4553,-122.617,38.4553,3.88760719631737,138.0,138 kV
91230,2021043,2021067,197.45,138.0,9.116431259348024,4.8314628,0.85488516,-122.659,38.1225,-122.59,38.0612,5.651586171426613,138.0,138 kV
91231,2021055,2021044,171.35,138.0,3.23485719957728,1.48847904,0.25442784,-122.619,37.8825,-122.59,37.8646,5.8502764073443885,138.0,138 kV
91232,2021044,2021082,261.26,138.0,3.2612745721236522,1.47038724,0.2351934,-122.59,37.8646,-122.559,37.8485,6.25179528084002,138.0,138 kV
91233,2021045,2021046,0.01,138.0,0.0,0.1980576,0.04056372,-122.688,38.6502,-122.688,38.6502,4.882508741586285,138.0,138 kV
91234,2021049,2021045,243.52,138.0,14.25546828028576,5.01295212,0.9453441599999999,-122.566,38.5647,-122.688,38.6502,5.302774406757422,138.0,138 kV
91235,2021047,2021048,0.01,138.0,0.0,0.1971054,0.04208724,-122.523,38.4833,-122.523,38.4833,4.683146646189054,138.0,138 kV
91236,2021047,2021056,221.17,138.0,23.81189536552607,5.0171418,0.90820836,-122.523,38.4833,-122.616,38.2822,5.524212831279343,138.0,138 kV
91237,2021049,2021094,229.66,138.0,34.76282113543552,11.94230196,2.36278908,-122.566,38.5647,-122.505,38.2561,5.054322032704657,138.0,138 kV
91238,2021050,2021062,187.95,138.0,5.624603361974027,2.55418128,0.4418208,-122.502,38.0033,-122.566,38.0002,5.781021398219825,138.0,138 kV
91239,2021070,2021050,221.25,138.0,1.6449251188855045,1.04951484,0.20358036000000002,-122.496,38.0173,-122.502,38.0033,5.155259990403836,138.0,138 kV
91240,2021050,2021095,185.94,138.0,23.48003263484743,3.5157128400000004,0.6745384799999999,-122.502,38.0033,-122.398,38.1977,5.212019376538199,138.0,138 kV
91241,2021051,2021069,225.12,138.0,2.3426191767856857,1.1445444,0.22567140000000002,-122.559,37.9206,-122.581,37.9087,5.0717074839457545,138.0,138 kV
91242,2021051,2021119,194.61,138.0,10.970354020236934,3.57322572,0.48790728,-122.559,37.9206,-122.447,37.877,7.3235603216243845,138.0,138 kV
91243,2021052,2021053,0.01,138.0,0.0,0.22319568,0.0390402,-122.481,37.8044,-122.481,37.8044,5.716926733809412,138.0,138 kV
91244,2021052,2021054,0.01,138.0,0.0,0.19291571999999998,0.04132548,-122.481,37.8044,-122.481,37.8044,4.668089805858132,138.0,138 kV
91245,2021085,2021054,232.25,138.0,2.975615163247307,1.7082468,0.43210836,-122.507,37.7873,-122.481,37.8044,3.9532742359480477,138.0,138 kV
91246,2021115,2021054,250.3,138.0,5.897674230879923,3.456486,0.73662192,-122.539,37.831,-122.481,37.8044,4.692341096310171,138.0,138 kV
91247,2021069,2021055,204.12,138.0,4.432779831137469,2.4351562799999997,0.46448316000000006,-122.581,37.9087,-122.619,37.8825,5.242711140031125,138.0,138 kV
91248,2021071,2021055,173.31,138.0,11.21134286120605,3.7726164,0.6164542799999999,-122.588,37.9802,-122.619,37.8825,6.119854144164359,138.0,138 kV
91249,2021056,2021057,0.01,138.0,0.0,0.19082088000000003,0.057131999999999995,-122.616,38.2822,-122.616,38.2822,3.3399415399156362,138.0,138 kV
91250,2021058,2021059,0.01,138.0,0.0,0.19672451999999999,0.040182840000000004,-122.61,38.1733,-122.61,38.1733,4.8956127637378595,138.0,138 kV
91251,2021058,2021060,0.01,138.0,0.0,0.21157884,0.04799088,-122.61,38.1733,-122.61,38.1733,4.4086382946448435,138.0,138 kV
91252,2021060,2021061,250.08,138.0,6.453677851237155,1.74462084,0.29270628,-122.61,38.1733,-122.581,38.12,5.960291933975815,138.0,138 kV
91253,2021061,2021067,232.86,138.0,6.5929089396223,3.4182075600000004,0.69948612,-122.581,38.12,-122.59,38.0612,4.886734097405539,138.0,138 kV
91254,2021062,2021070,202.87,138.0,6.428054644923719,3.4423934399999996,0.77299596,-122.566,38.0002,-122.496,38.0173,4.453307862944246,138.0,138 kV
91255,2021063,2021064,0.01,138.0,0.0,0.21367367999999998,0.04399164,-122.478,37.8399,-122.478,37.8399,4.8570324490642065,138.0,138 kV
91256,2021111,2021064,259.82,138.0,5.980052231719182,2.94286932,0.5985529199999999,-122.446,37.7925,-122.478,37.8399,4.916631938522765,138.0,138 kV
91257,2021064,2021115,228.44,138.0,5.453708934173894,2.91906432,0.5741765999999999,-122.478,37.8399,-122.539,37.831,5.083904910257733,138.0,138 kV
91258,2021064,2021167,240.88,138.0,21.41944740831649,5.53951872,1.11350268,-122.478,37.8399,-122.499,38.0316,4.9748544342484795,138.0,138 kV
91259,2021065,2021066,0.01,138.0,0.0,0.19367747999999999,0.04703868,-122.484,38.0754,-122.484,38.0754,4.117321376335893,138.0,138 kV
91260,2021065,2021118,228.88,138.0,20.607084314022366,8.17882668,1.44601092,-122.484,38.0754,-122.455,37.8917,5.6561267351101785,138.0,138 kV
91261,2021065,2021167,250.0,138.0,5.0499707482621305,1.7158644,0.27518580000000004,-122.484,38.0754,-122.499,38.0316,6.235271459241504,138.0,138 kV
91262,2021067,2021068,0.01,138.0,0.0,0.21081708,0.04456296,-122.59,38.0612,-122.59,38.0612,4.7306630739279,138.0,138 kV
91263,2021067,2021071,223.24,138.0,9.018584420020087,3.9752445599999997,0.8491719600000001,-122.59,38.0612,-122.588,37.9802,4.681313168521051,138.0,138 kV
91264,2021070,2021167,258.48,138.0,1.6134604197984115,0.56922516,0.1018854,-122.496,38.0173,-122.499,38.0316,5.5868610530944265,138.0,138 kV
91265,2021105,2021072,202.79,138.0,8.813879437825696,2.1291192,0.36926316,-122.405,37.8096,-122.4555,37.878,5.765843075591198,138.0,138 kV
91266,2021072,2021119,233.71,138.0,0.7551223083097511,0.42125328,0.06398784,-122.4555,37.878,-122.447,37.877,6.583230450809859,138.0,138 kV
91267,2021073,2021079,199.05,138.0,0.6295819398992595,0.35916984,0.054656279999999995,-122.498,37.6898,-122.499,37.6954,6.571308341725019,138.0,138 kV
91268,2021108,2021073,229.7,138.0,3.115141514549851,0.6613981200000001,0.10931255999999999,-122.479,37.6662,-122.498,37.6898,6.050467297927176,138.0,138 kV
91269,2021074,2021139,224.11,138.0,27.153294498587737,12.24034056,2.066274,-122.4,38.3427,-122.339,38.5819,5.923868100809427,138.0,138 kV
91270,2021074,2021223,188.45,138.0,21.941187787076434,4.0401846,0.9363934800000001,-122.4,38.3427,-122.157,38.3932,4.31461812974378,138.0,138 kV
91271,2021074,2021237,201.19,138.0,27.96542884210663,3.8573622,0.68920236,-122.4,38.3427,-122.283,38.1089,5.596841837799514,138.0,138 kV
91272,2021075,2021076,0.01,138.0,0.0,0.22529052,0.04932396,-122.508,37.7356,-122.508,37.7356,4.567474966021259,138.0,138 kV
91273,2021075,2021079,211.61,138.0,4.54468225109109,2.52256824,0.37592855999999997,-122.508,37.7356,-122.499,37.6954,6.710215179673555,138.0,138 kV
91274,2021075,2021101,255.14,138.0,3.4408981953630713,1.9956207600000002,0.30470400000000003,-122.508,37.7356,-122.507,37.7665,6.549353505849921,138.0,138 kV
91275,2021077,2021078,0.01,138.0,0.0,0.21595896,0.056370239999999995,-122.416,37.8008,-122.416,37.8008,3.83101311945595,138.0,138 kV
91276,2021105,2021078,199.27,138.0,1.376834009703015,0.9285854400000001,0.17234819999999998,-122.405,37.8096,-122.416,37.8008,5.38781404265294,138.0,138 kV
91277,2021078,2021111,201.21,138.0,2.795984438188142,1.31289336,0.17539524,-122.416,37.8008,-122.446,37.7925,7.485299342790928,138.0,138 kV
91278,2021079,2021080,0.01,138.0,0.0,0.22186260000000002,0.04684824,-122.499,37.6954,-122.499,37.6954,4.735671272362156,138.0,138 kV
91280,2021100,2021081,1222.15,345.0,10.209815057514739,4.0896989999999995,0.32731875000000005,-122.507,37.7665,-122.559,37.8485,12.494507282252291,345.0,345 kV
91281,2021081,2021107,1127.0,345.0,21.480249281487296,8.12107575,0.63202275,-122.559,37.8485,-122.479,37.6662,12.849320535818471,345.0,345 kV
91282,2021753,2021081,1130.42,345.0,18.04645452609942,8.25200325,0.61773975,-122.391,37.9418,-122.559,37.8485,13.358359878314648,345.0,345 kV
91283,2021083,2021084,0.01,138.0,0.0,0.20319948,0.04113504,-122.507,37.7873,-122.507,37.7873,4.939694729974008,138.0,138 kV
91284,2021083,2021085,0.01,138.0,0.0,0.22833756000000002,0.0447534,-122.507,37.7873,-122.507,37.7873,5.102013656757772,138.0,138 kV
91285,2021085,2021091,269.9,138.0,11.106034804288795,1.61931132,0.4932396,-122.507,37.7873,-122.449,37.6987,3.2830049270072252,138.0,138 kV
91286,2021085,2021101,255.57,138.0,2.3154454085001444,0.9377265600000001,0.16035048,-122.507,37.7873,-122.507,37.7665,5.847944527858428,138.0,138 kV
91287,2021086,2021087,211.5,138.0,2.175894345428064,0.7638548399999999,0.13825944,-122.442,37.7096,-122.421,37.7199,5.524753429108137,138.0,138 kV
91288,2021091,2021086,228.97,138.0,1.3610248198311867,1.00876068,0.29308716,-122.449,37.6987,-122.442,37.7096,3.441833610747019,138.0,138 kV
91289,2021097,2021087,203.35,138.0,2.3415220648801465,1.19424924,0.22186260000000002,-122.418,37.7408,-122.421,37.7199,5.382808356125114,138.0,138 kV
91290,2021088,2021133,214.52,138.0,4.80461074381655,3.6659699999999997,0.8160354,-122.41,37.6082,-122.422,37.5661,4.492409897401635,138.0,138 kV
91291,2021146,2021088,199.58,138.0,1.7687705142099217,0.6113124000000001,0.11540663999999999,-122.419,37.6224,-122.41,37.6082,5.296983804538418,138.0,138 kV
91292,2021089,2021090,0.01,138.0,0.0,0.1913922,0.051609239999999994,-122.449,37.6987,-122.449,37.6987,3.7084152292258286,138.0,138 kV
91293,2021089,2021091,0.01,138.0,0.0,0.22529052,0.05218056,-122.449,37.6987,-122.449,37.6987,4.317435507869063,138.0,138 kV
91294,2021089,2021092,0.01,138.0,0.0,0.2028186,0.05065704,-122.449,37.6987,-122.449,37.6987,4.003680363472412,138.0,138 kV
91295,2021091,2021098,177.51,138.0,2.026480294476372,1.35745632,0.22624272,-122.449,37.6987,-122.429,37.7077,5.999973479926868,138.0,138 kV
91296,2021091,2021099,191.99,138.0,3.7789010649623003,1.16720676,0.22243392,-122.449,37.6987,-122.428,37.6691,5.247407915987292,138.0,138 kV
91297,2021114,2021091,210.9,138.0,2.2709176121830925,0.8051803200000001,0.15920784000000002,-122.449,37.6783,-122.449,37.6987,5.057384502016345,138.0,138 kV
91298,2021093,2021136,232.04,138.0,5.09608277099625,1.9318233599999999,0.36316908,-122.516,37.5646,-122.498,37.6081,5.31933511703387,138.0,138 kV
91299,2021094,2021177,205.18,138.0,11.812555789111327,4.7876616,0.78918336,-122.505,38.2561,-122.37,38.2609,6.066594629422204,138.0,138 kV
91300,2021095,2021177,150.12,138.0,7.449283599172286,2.6271198,0.5360885999999999,-122.398,38.1977,-122.37,38.2609,4.900523718423189,138.0,138 kV
91301,2021095,2021178,222.83,138.0,11.121587773155307,6.50523996,1.2607128,-122.398,38.1977,-122.271,38.1933,5.1599656956241775,138.0,138 kV
91302,2021096,2021151,253.33,138.0,4.531271601284723,2.1062664,0.39192551999999997,-122.371,37.962,-122.404,37.9307,5.374135947728162,138.0,138 kV
91303,2021191,2021096,239.5,138.0,2.0721204913682842,1.33136604,0.25157124,-122.348,37.9578,-122.371,37.962,5.292181840094918,138.0,138 kV
91304,2021097,2021106,242.35,138.0,5.003723448228521,3.68748972,0.6591128399999999,-122.418,37.7408,-122.407,37.7849,5.594617342582277,138.0,138 kV
91305,2021098,2021111,218.47,138.0,9.557748685494827,3.4820049600000003,0.67929948,-122.429,37.7077,-122.446,37.7925,5.125868540531578,138.0,138 kV
91306,2021099,2021143,199.84,138.0,5.141923836873994,1.8482202,0.34012584,-122.428,37.6691,-122.395,37.7072,5.433914594919942,138.0,138 kV
91308,2021100,2021104,0.01,345.0,0.0,1.3735485,0.35588475,-122.507,37.7665,-122.507,37.7665,3.859520927713459,345.0,345 kV
91311,2021105,2021125,211.98,138.0,3.265908029158246,1.3035618,0.20777004,-122.405,37.8096,-122.368,37.8121,6.274030297966454,138.0,138 kV
91312,2021106,2021145,216.15,138.0,13.43220777271588,5.30603928,1.15235244,-122.407,37.7849,-122.506,37.8768,4.604524181400457,138.0,138 kV
91313,2021148,2021106,186.96,138.0,2.042567590390024,0.9103032,0.20777004,-122.384,37.7824,-122.407,37.7849,4.381280471041585,138.0,138 kV
91315,2021132,2021107,1183.87,345.0,12.2241750211969,9.57794175,0.72010125,-122.422,37.5661,-122.479,37.6662,13.30080797553403,345.0,345 kV
91316,2021107,2021181,1153.25,345.0,12.309700344800047,4.44558375,0.366597,-122.479,37.6662,-122.377,37.7418,12.12659029781941,345.0,345 kV
